HS	1023	0	5607	5607
HS	1022	0	8	5615
HS	1021	0	4	5619
HS	1020	0	10	5629
HS	1019	0	13	5642
HS	1018	0	12	5654
HS	1017	0	13	5667
HS	1016	0	17	5684
HS	1015	0	16	5700
HS	1014	0	13	5713
HS	1013	0	16	5729
HS	1012	0	10	5739
HS	1011	0	12	5751
HS	1010	0	12	5763
HS	1009	0	11	5774
HS	1008	0	7	5781
HS	1007	0	8	5789
HS	1006	0	15	5804
HS	1005	0	11	5815
HS	1004	0	12	5827
HS	1003	0	8	5835
HS	1002	0	13	5848
HS	1001	0	8	5856
HS	1000	0	8	5864
HS	999	0	7	5871
HS	998	0	14	5885
HS	997	0	6	5891
HS	996	0	8	5899
HS	995	0	7	5906
HS	994	0	11	5917
HS	993	0	7	5924
HS	992	0	7	5931
HS	991	0	5	5936
HS	990	0	4	5940
HS	989	0	15	5955
HS	988	0	6	5961
HS	987	0	12	5973
HS	986	0	13	5986
HS	985	0	13	5999
HS	984	0	8	6007
HS	983	0	7	6014
HS	982	0	5	6019
HS	981	0	10	6029
HS	980	0	3	6032
HS	979	0	7	6039
HS	978	0	7	6046
HS	977	0	10	6056
HS	976	0	11	6067
HS	975	0	12	6079
HS	974	0	10	6089
HS	973	0	7	6096
HS	972	0	5	6101
HS	971	0	5	6106
HS	970	0	5	6111
HS	969	0	10	6121
HS	968	0	9	6130
HS	967	0	8	6138
HS	966	0	5	6143
HS	965	0	7	6150
HS	964	0	4	6154
HS	963	0	6	6160
HS	962	0	11	6171
HS	961	0	1	6172
HS	960	0	11	6183
HS	959	0	5	6188
HS	958	0	6	6194
HS	957	0	8	6202
HS	956	0	10	6212
HS	955	0	9	6221
HS	954	0	8	6229
HS	953	0	6	6235
HS	952	0	16	6251
HS	951	0	11	6262
HS	950	0	9	6271
HS	949	0	7	6278
HS	948	0	3	6281
HS	947	0	8	6289
HS	946	0	8	6297
HS	945	0	5	6302
HS	944	0	5	6307
HS	943	0	2	6309
HS	942	0	5	6314
HS	941	0	6	6320
HS	940	0	3	6323
HS	939	0	6	6329
HS	938	0	5	6334
HS	937	0	2	6336
HS	936	0	8	6344
HS	935	0	7	6351
HS	934	0	8	6359
HS	933	0	2	6361
HS	932	0	10	6371
HS	931	0	6	6377
HS	930	0	7	6384
HS	929	0	5	6389
HS	928	0	4	6393
HS	927	0	2	6395
HS	926	0	6	6401
HS	925	0	5	6406
HS	924	0	8	6414
HS	923	0	6	6420
HS	922	0	12	6432
HS	921	0	4	6436
HS	920	0	10	6446
HS	919	0	6	6452
HS	918	0	9	6461
HS	917	0	6	6467
HS	916	0	8	6475
HS	915	0	4	6479
HS	914	0	12	6491
HS	913	0	8	6499
HS	912	0	9	6508
HS	911	0	1	6509
HS	910	0	13	6522
HS	909	0	5	6527
HS	908	0	8	6535
HS	907	0	8	6543
HS	906	0	8	6551
HS	905	0	4	6555
HS	904	0	3	6558
HS	903	0	9	6567
HS	902	0	2	6569
HS	901	0	3	6572
HS	900	0	5	6577
HS	899	0	2	6579
HS	898	0	0	6579
HS	897	0	2	6581
HS	896	0	2	6583
HS	895	0	2	6585
HS	894	0	1	6586
HS	893	0	1	6587
HS	892	0	5	6592
HS	891	0	5	6597
HS	890	0	2	6599
HS	889	0	0	6599
HS	888	0	3	6602
HS	887	0	4	6606
HS	886	0	0	6606
HS	885	0	2	6608
HS	884	0	3	6611
HS	883	0	2	6613
HS	882	0	2	6615
HS	881	0	2	6617
HS	880	0	1	6618
HS	879	0	0	6618
HS	878	0	2	6620
HS	877	0	4	6624
HS	876	0	3	6627
HS	875	0	3	6630
HS	874	0	5	6635
HS	873	0	6	6641
HS	872	0	1	6642
HS	871	0	1	6643
HS	870	0	8	6651
HS	869	0	4	6655
HS	868	0	3	6658
HS	867	0	4	6662
HS	866	0	6	6668
HS	865	0	2	6670
HS	864	0	3	6673
HS	863	0	1	6674
HS	862	0	5	6679
HS	861	0	8	6687
HS	860	0	0	6687
HS	859	0	8	6695
HS	858	0	3	6698
HS	857	0	4	6702
HS	856	0	5	6707
HS	855	0	10	6717
HS	854	0	3	6720
HS	853	0	3	6723
HS	852	0	14	6737
HS	851	0	9	6746
HS	850	0	8	6754
HS	849	0	4	6758
HS	848	0	9	6767
HS	847	0	6	6773
HS	846	0	4	6777
HS	845	0	8	6785
HS	844	0	4	6789
HS	843	0	8	6797
HS	842	0	7	6804
HS	841	0	3	6807
HS	840	0	6	6813
HS	839	0	2	6815
HS	838	0	3	6818
HS	837	0	6	6824
HS	836	0	4	6828
HS	835	0	4	6832
HS	834	0	7	6839
HS	833	0	2	6841
HS	832	0	1	6842
HS	831	0	3	6845
HS	830	0	5	6850
HS	829	0	5	6855
HS	828	0	5	6860
HS	827	0	5	6865
HS	826	0	5	6870
HS	825	0	2	6872
HS	824	0	3	6875
HS	823	0	3	6878
HS	822	0	4	6882
HS	821	0	4	6886
HS	820	0	3	6889
HS	819	0	6	6895
HS	818	0	4	6899
HS	817	0	2	6901
HS	816	0	2	6903
HS	815	0	2	6905
HS	814	0	3	6908
HS	813	0	3	6911
HS	812	0	2	6913
HS	811	0	2	6915
HS	810	0	5	6920
HS	809	0	6	6926
HS	808	0	2	6928
HS	807	0	2	6930
HS	806	0	2	6932
HS	805	0	4	6936
HS	804	0	3	6939
HS	803	0	4	6943
HS	802	0	0	6943
HS	801	0	3	6946
HS	800	0	4	6950
HS	799	0	2	6952
HS	798	0	3	6955
HS	797	0	10	6965
HS	796	0	7	6972
HS	795	0	2	6974
HS	794	0	2	6976
HS	793	0	6	6982
HS	792	0	5	6987
HS	791	0	7	6994
HS	790	0	7	7001
HS	789	0	1	7002
HS	788	0	3	7005
HS	787	0	0	7005
HS	786	0	9	7014
HS	785	0	3	7017
HS	784	0	3	7020
HS	783	0	5	7025
HS	782	0	2	7027
HS	781	0	8	7035
HS	780	0	4	7039
HS	779	0	5	7044
HS	778	0	9	7053
HS	777	0	6	7059
HS	776	0	3	7062
HS	775	0	2	7064
HS	774	0	9	7073
HS	773	0	5	7078
HS	772	0	6	7084
HS	771	0	9	7093
HS	770	0	6	7099
HS	769	0	6	7105
HS	768	0	11	7116
HS	767	0	5	7121
