HS	1023	0	2176362	2176362
HS	1022	0	6303	2182665
HS	1021	0	6418	2189083
HS	1020	0	6525	2195608
HS	1019	0	6312	2201920
HS	1018	0	6531	2208451
HS	1017	0	6395	2214846
HS	1016	0	6475	2221321
HS	1015	0	6399	2227720
HS	1014	0	6384	2234104
HS	1013	0	6503	2240607
HS	1012	0	6369	2246976
HS	1011	0	6217	2253193
HS	1010	0	6362	2259555
HS	1009	0	6593	2266148
HS	1008	0	6381	2272529
HS	1007	0	6489	2279018
HS	1006	0	6508	2285526
HS	1005	0	6339	2291865
HS	1004	0	6498	2298363
HS	1003	0	6624	2304987
HS	1002	0	6527	2311514
HS	1001	0	6695	2318209
HS	1000	0	6468	2324677
HS	999	0	6537	2331214
HS	998	0	6601	2337815
HS	997	0	6443	2344258
HS	996	0	6568	2350826
HS	995	0	6637	2357463
HS	994	0	6738	2364201
HS	993	0	6642	2370843
HS	992	0	6768	2377611
HS	991	0	6667	2384278
HS	990	0	6732	2391010
HS	989	0	6597	2397607
HS	988	0	6619	2404226
HS	987	0	6544	2410770
HS	986	0	6579	2417349
HS	985	0	6711	2424060
HS	984	0	6668	2430728
HS	983	0	6559	2437287
HS	982	0	6639	2443926
HS	981	0	6637	2450563
HS	980	0	6668	2457231
HS	979	0	6636	2463867
HS	978	0	6600	2470467
HS	977	0	6790	2477257
HS	976	0	6625	2483882
HS	975	0	6549	2490431
HS	974	0	6657	2497088
HS	973	0	6699	2503787
HS	972	0	6718	2510505
HS	971	0	6716	2517221
HS	970	0	6599	2523820
HS	969	0	6547	2530367
HS	968	0	6624	2536991
HS	967	0	6738	2543729
HS	966	0	6658	2550387
HS	965	0	6716	2557103
HS	964	0	6728	2563831
HS	963	0	6532	2570363
HS	962	0	6751	2577114
HS	961	0	6596	2583710
HS	960	0	6716	2590426
HS	959	0	6760	2597186
HS	958	0	6774	2603960
HS	957	0	6670	2610630
HS	956	0	6937	2617567
HS	955	0	6803	2624370
HS	954	0	6597	2630967
HS	953	0	6660	2637627
HS	952	0	6784	2644411
HS	951	0	6646	2651057
HS	950	0	6639	2657696
HS	949	0	6735	2664431
HS	948	0	6727	2671158
HS	947	0	6671	2677829
HS	946	0	6726	2684555
HS	945	0	6657	2691212
HS	944	0	6577	2697789
HS	943	0	6638	2704427
HS	942	0	6618	2711045
HS	941	0	6600	2717645
HS	940	0	6590	2724235
HS	939	0	6572	2730807
HS	938	0	6815	2737622
HS	937	0	6766	2744388
HS	936	0	6607	2750995
HS	935	0	6661	2757656
HS	934	0	6705	2764361
HS	933	0	6707	2771068
HS	932	0	6781	2777849
HS	931	0	6631	2784480
HS	930	0	6779	2791259
HS	929	0	6585	2797844
HS	928	0	6701	2804545
HS	927	0	6620	2811165
HS	926	0	6523	2817688
HS	925	0	6494	2824182
HS	924	0	6600	2830782
HS	923	0	6527	2837309
HS	922	0	6513	2843822
HS	921	0	6483	2850305
HS	920	0	6691	2856996
HS	919	0	6521	2863517
HS	918	0	6630	2870147
HS	917	0	6757	2876904
HS	916	0	6568	2883472
HS	915	0	6576	2890048
HS	914	0	6427	2896475
HS	913	0	6572	2903047
HS	912	0	6624	2909671
HS	911	0	6478	2916149
HS	910	0	6436	2922585
HS	909	0	6556	2929141
HS	908	0	6486	2935627
HS	907	0	6483	2942110
HS	906	0	6361	2948471
HS	905	0	6516	2954987
HS	904	0	6554	2961541
HS	903	0	6632	2968173
HS	902	0	6229	2974402
HS	901	0	6516	2980918
HS	900	0	6338	2987256
HS	899	0	6427	2993683
HS	898	0	6409	3000092
HS	897	0	6415	3006507
HS	896	0	6341	3012848
HS	895	0	6479	3019327
HS	894	0	6364	3025691
HS	893	0	6492	3032183
HS	892	0	6280	3038463
HS	891	0	6444	3044907
HS	890	0	6271	3051178
HS	889	0	6426	3057604
HS	888	0	6454	3064058
HS	887	0	6343	3070401
HS	886	0	6299	3076700
HS	885	0	6473	3083173
HS	884	0	6423	3089596
HS	883	0	6354	3095950
HS	882	0	6318	3102268
HS	881	0	6346	3108614
HS	880	0	6162	3114776
HS	879	0	6250	3121026
HS	878	0	6356	3127382
HS	877	0	6252	3133634
HS	876	0	6251	3139885
HS	875	0	6208	3146093
HS	874	0	6185	3152278
HS	873	0	6268	3158546
HS	872	0	6040	3164586
HS	871	0	6156	3170742
HS	870	0	6165	3176907
HS	869	0	6226	3183133
HS	868	0	6220	3189353
HS	867	0	6154	3195507
HS	866	0	6198	3201705
HS	865	0	6194	3207899
HS	864	0	5931	3213830
HS	863	0	6088	3219918
HS	862	0	6082	3226000
HS	861	0	6131	3232131
HS	860	0	6211	3238342
HS	859	0	6254	3244596
HS	858	0	6121	3250717
HS	857	0	6116	3256833
HS	856	0	6032	3262865
HS	855	0	5933	3268798
HS	854	0	6015	3274813
HS	853	0	6040	3280853
HS	852	0	6045	3286898
HS	851	0	5928	3292826
HS	850	0	5984	3298810
HS	849	0	6015	3304825
HS	848	0	5675	3310500
HS	847	0	5925	3316425
HS	846	0	6010	3322435
HS	845	0	5891	3328326
HS	844	0	5841	3334167
HS	843	0	5837	3340004
HS	842	0	5849	3345853
HS	841	0	5676	3351529
HS	840	0	5959	3357488
HS	839	0	5638	3363126
HS	838	0	5771	3368897
HS	837	0	5843	3374740
HS	836	0	5800	3380540
HS	835	0	5753	3386293
HS	834	0	5726	3392019
HS	833	0	5688	3397707
HS	832	0	5812	3403519
HS	831	0	5655	3409174
HS	830	0	5626	3414800
HS	829	0	5699	3420499
HS	828	0	5705	3426204
HS	827	0	5554	3431758
HS	826	0	5626	3437384
HS	825	0	5600	3442984
HS	824	0	5570	3448554
HS	823	0	5540	3454094
HS	822	0	5438	3459532
HS	821	0	5426	3464958
HS	820	0	5416	3470374
HS	819	0	5491	3475865
HS	818	0	5488	3481353
HS	817	0	5397	3486750
HS	816	0	5377	3492127
HS	815	0	5390	3497517
HS	814	0	5210	3502727
HS	813	0	5402	3508129
HS	812	0	5395	3513524
HS	811	0	5323	3518847
HS	810	0	5306	3524153
HS	809	0	5226	3529379
HS	808	0	5267	3534646
HS	807	0	5186	3539832
HS	806	0	5423	3545255
HS	805	0	5086	3550341
HS	804	0	5236	3555577
HS	803	0	5079	3560656
HS	802	0	5110	3565766
HS	801	0	4955	3570721
HS	800	0	5023	3575744
HS	799	0	5005	3580749
HS	798	0	4945	3585694
HS	797	0	4832	3590526
HS	796	0	5033	3595559
HS	795	0	4799	3600358
HS	794	0	4961	3605319
HS	793	0	4821	3610140
HS	792	0	4831	3614971
HS	791	0	4829	3619800
HS	790	0	4883	3624683
HS	789	0	4806	3629489
HS	788	0	4808	3634297
HS	787	0	4680	3638977
HS	786	0	4760	3643737
HS	785	0	4747	3648484
HS	784	0	4837	3653321
HS	783	0	4602	3657923
HS	782	0	4699	3662622
HS	781	0	4670	3667292
HS	780	0	4702	3671994
HS	779	0	4770	3676764
HS	778	0	4521	3681285
HS	777	0	4537	3685822
HS	776	0	4561	3690383
HS	775	0	4436	3694819
HS	774	0	4593	3699412
HS	773	0	4443	3703855
HS	772	0	4442	3708297
HS	771	0	4429	3712726
HS	770	0	4386	3717112
HS	769	0	4224	3721336
HS	768	0	4216	3725552
HS	767	0	4304	3729856
HS	766	0	4284	3734140
HS	765	0	4087	3738227
HS	764	0	4186	3742413
HS	763	0	4172	3746585
HS	762	0	4011	3750596
HS	761	0	4014	3754610
HS	760	0	3968	3758578
HS	759	0	3994	3762572
HS	758	0	3979	3766551
HS	757	0	3938	3770489
HS	756	0	3996	3774485
HS	755	0	3945	3778430
HS	754	0	3801	3782231
HS	753	0	3921	3786152
HS	752	0	3889	3790041
HS	751	0	3915	3793956
HS	750	0	3963	3797919
HS	749	0	3743	3801662
HS	748	0	3703	3805365
HS	747	0	3587	3808952
HS	746	0	3713	3812665
HS	745	0	3645	3816310
HS	744	0	3744	3820054
HS	743	0	3570	3823624
HS	742	0	3567	3827191
HS	741	0	3516	3830707
HS	740	0	3632	3834339
HS	739	0	3579	3837918
HS	738	0	3462	3841380
HS	737	0	3404	3844784
HS	736	0	3433	3848217
HS	735	0	3255	3851472
HS	734	0	3431	3854903
HS	733	0	3243	3858146
HS	732	0	3288	3861434
HS	731	0	3182	3864616
HS	730	0	3217	3867833
HS	729	0	3221	3871054
HS	728	0	3118	3874172
HS	727	0	3156	3877328
HS	726	0	3177	3880505
HS	725	0	3236	3883741
HS	724	0	3021	3886762
HS	723	0	3011	3889773
HS	722	0	2967	3892740
HS	721	0	3017	3895757
HS	720	0	2866	3898623
HS	719	0	2996	3901619
HS	718	0	2975	3904594
HS	717	0	2844	3907438
HS	716	0	2896	3910334
HS	715	0	2706	3913040
HS	714	0	2750	3915790
HS	713	0	2744	3918534
HS	712	0	2767	3921301
HS	711	0	2734	3924035
HS	710	0	2700	3926735
HS	709	0	2617	3929352
HS	708	0	2633	3931985
HS	707	0	2575	3934560
HS	706	0	2526	3937086
HS	705	0	2547	3939633
HS	704	0	2508	3942141
HS	703	0	2422	3944563
HS	702	0	2474	3947037
HS	701	0	2486	3949523
HS	700	0	2416	3951939
HS	699	0	2418	3954357
HS	698	0	2470	3956827
HS	697	0	2350	3959177
HS	696	0	2324	3961501
HS	695	0	2252	3963753
HS	694	0	2238	3965991
HS	693	0	2287	3968278
HS	692	0	2288	3970566
HS	691	0	2181	3972747
HS	690	0	2332	3975079
HS	689	0	2210	3977289
HS	688	0	2222	3979511
HS	687	0	2148	3981659
HS	686	0	2181	3983840
HS	685	0	2148	3985988
HS	684	0	2081	3988069
HS	683	0	2054	3990123
HS	682	0	2085	3992208
HS	681	0	1981	3994189
HS	680	0	2003	3996192
HS	679	0	1931	3998123
HS	678	0	1983	4000106
HS	677	0	1926	4002032
HS	676	0	1899	4003931
HS	675	0	1906	4005837
HS	674	0	1881	4007718
HS	673	0	1846	4009564
HS	672	0	1834	4011398
HS	671	0	1822	4013220
HS	670	0	1726	4014946
HS	669	0	1741	4016687
HS	668	0	1705	4018392
HS	667	0	1714	4020106
HS	666	0	1691	4021797
HS	665	0	1680	4023477
HS	664	0	1701	4025178
HS	663	0	1644	4026822
HS	662	0	1645	4028467
HS	661	0	1649	4030116
HS	660	0	1528	4031644
HS	659	0	1578	4033222
HS	658	0	1605	4034827
HS	657	0	1548	4036375
HS	656	0	1566	4037941
HS	655	0	1484	4039425
HS	654	0	1562	4040987
HS	653	0	1478	4042465
HS	652	0	1472	4043937
HS	651	0	1463	4045400
HS	650	0	1360	4046760
HS	649	0	1345	4048105
HS	648	0	1351	4049456
HS	647	0	1351	4050807
HS	646	0	1354	4052161
HS	645	0	1378	4053539
HS	644	0	1324	4054863
HS	643	0	1260	4056123
HS	642	0	1287	4057410
HS	641	0	1257	4058667
HS	640	0	1229	4059896
HS	639	0	1209	4061105
HS	638	0	1183	4062288
HS	637	0	1249	4063537
HS	636	0	1181	4064718
HS	635	0	1099	4065817
HS	634	0	1093	4066910
HS	633	0	1084	4067994
HS	632	0	1127	4069121
HS	631	0	1081	4070202
HS	630	0	1027	4071229
HS	629	0	1032	4072261
HS	628	0	1071	4073332
HS	627	0	972	4074304
HS	626	0	951	4075255
HS	625	0	937	4076192
HS	624	0	983	4077175
HS	623	0	922	4078097
HS	622	0	897	4078994
HS	621	0	877	4079871
HS	620	0	854	4080725
HS	619	0	904	4081629
HS	618	0	829	4082458
HS	617	0	762	4083220
HS	616	0	819	4084039
HS	615	0	758	4084797
HS	614	0	715	4085512
HS	613	0	728	4086240
HS	612	0	730	4086970
HS	611	0	719	4087689
HS	610	0	689	4088378
HS	609	0	662	4089040
HS	608	0	659	4089699
HS	607	0	658	4090357
HS	606	0	687	4091044
HS	605	0	637	4091681
HS	604	0	645	4092326
HS	603	0	652	4092978
HS	602	0	643	4093621
HS	601	0	610	4094231
HS	600	0	609	4094840
HS	599	0	561	4095401
HS	598	0	613	4096014
HS	597	0	584	4096598
HS	596	0	556	4097154
HS	595	0	552	4097706
HS	594	0	500	4098206
HS	593	0	497	4098703
HS	592	0	546	4099249
HS	591	0	493	4099742
HS	590	0	460	4100202
HS	589	0	527	4100729
HS	588	0	466	4101195
HS	587	0	441	4101636
HS	586	0	441	4102077
HS	585	0	467	4102544
HS	584	0	434	4102978
HS	583	0	417	4103395
HS	582	0	410	4103805
HS	581	0	404	4104209
HS	580	0	401	4104610
HS	579	0	414	4105024
HS	578	0	378	4105402
HS	577	0	360	4105762
HS	576	0	362	4106124
HS	575	0	388	4106512
HS	574	0	381	4106893
HS	573	0	349	4107242
HS	572	0	342	4107584
HS	571	0	328	4107912
HS	570	0	333	4108245
HS	569	0	320	4108565
HS	568	0	292	4108857
HS	567	0	326	4109183
HS	566	0	315	4109498
HS	565	0	319	4109817
HS	564	0	295	4110112
HS	563	0	321	4110433
HS	562	0	286	4110719
HS	561	0	282	4111001
HS	560	0	259	4111260
HS	559	0	302	4111562
HS	558	0	277	4111839
HS	557	0	270	4112109
HS	556	0	255	4112364
HS	555	0	239	4112603
HS	554	0	255	4112858
HS	553	0	269	4113127
HS	552	0	238	4113365
HS	551	0	222	4113587
HS	550	0	236	4113823
HS	549	0	244	4114067
HS	548	0	220	4114287
HS	547	0	229	4114516
HS	546	0	217	4114733
HS	545	0	228	4114961
HS	544	0	214	4115175
HS	543	0	185	4115360
HS	542	0	217	4115577
HS	541	0	205	4115782
HS	540	0	205	4115987
HS	539	0	212	4116199
HS	538	0	194	4116393
HS	537	0	183	4116576
HS	536	0	185	4116761
HS	535	0	171	4116932
HS	534	0	172	4117104
HS	533	0	155	4117259
HS	532	0	153	4117412
HS	531	0	156	4117568
HS	530	0	144	4117712
HS	529	0	130	4117842
HS	528	0	127	4117969
HS	527	0	144	4118113
HS	526	0	139	4118252
HS	525	0	108	4118360
HS	524	0	129	4118489
HS	523	0	124	4118613
HS	522	0	103	4118716
HS	521	0	114	4118830
HS	520	0	114	4118944
HS	519	0	115	4119059
HS	518	0	109	4119168
HS	517	0	105	4119273
HS	516	0	105	4119378
HS	515	0	118	4119496
HS	514	0	83	4119579
HS	513	0	105	4119684
HS	512	0	108	4119792
HS	511	0	93	4119885
HS	510	0	99	4119984
HS	509	0	116	4120100
HS	508	0	95	4120195
HS	507	0	82	4120277
HS	506	0	81	4120358
HS	505	0	95	4120453
HS	504	0	75	4120528
HS	503	0	86	4120614
HS	502	0	77	4120691
HS	501	0	79	4120770
HS	500	0	66	4120836
HS	499	0	67	4120903
HS	498	0	60	4120963
HS	497	0	72	4121035
HS	496	0	60	4121095
HS	495	0	56	4121151
HS	494	0	52	4121203
HS	493	0	45	4121248
HS	492	0	37	4121285
HS	491	0	44	4121329
HS	490	0	50	4121379
HS	489	0	42	4121421
HS	488	0	48	4121469
HS	487	0	47	4121516
HS	486	0	46	4121562
HS	485	0	55	4121617
HS	484	0	58	4121675
HS	483	0	47	4121722
HS	482	0	36	4121758
HS	481	0	36	4121794
HS	480	0	52	4121846
HS	479	0	39	4121885
HS	478	0	43	4121928
HS	477	0	44	4121972
HS	476	0	28	4122000
HS	475	0	40	4122040
HS	474	0	41	4122081
HS	473	0	38	4122119
HS	472	0	44	4122163
HS	471	0	36	4122199
HS	470	0	32	4122231
HS	469	0	39	4122270
HS	468	0	31	4122301
HS	467	0	29	4122330
HS	466	0	38	4122368
HS	465	0	35	4122403
HS	464	0	26	4122429
HS	463	0	31	4122460
HS	462	0	36	4122496
HS	461	0	24	4122520
HS	460	0	33	4122553
HS	459	0	33	4122586
HS	458	0	19	4122605
HS	457	0	28	4122633
HS	456	0	22	4122655
HS	455	0	31	4122686
HS	454	0	28	4122714
HS	453	0	29	4122743
HS	452	0	27	4122770
HS	451	0	31	4122801
HS	450	0	33	4122834
HS	449	0	16	4122850
HS	448	0	32	4122882
HS	447	0	32	4122914
HS	446	0	23	4122937
HS	445	0	21	4122958
HS	444	0	27	4122985
HS	443	0	15	4123000
HS	442	0	16	4123016
HS	441	0	19	4123035
HS	440	0	18	4123053
HS	439	0	13	4123066
HS	438	0	15	4123081
HS	437	0	18	4123099
HS	436	0	9	4123108
HS	435	0	15	4123123
HS	434	0	16	4123139
HS	433	0	18	4123157
HS	432	0	17	4123174
HS	431	0	16	4123190
HS	430	0	17	4123207
HS	429	0	15	4123222
HS	428	0	19	4123241
HS	427	0	18	4123259
HS	426	0	11	4123270
